resp_id,a_hhid,plot,plot_id,district,village,treatment,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,mon_paddy,harvested,manage_status,manage_type1,manage_type2,burnt,burn_technique,burn_technique_1,burn_technique_2,burn_technique_3,burn_technique_4,burn_technique_5,burn_technique_6,burn_technique_7,sowed,comments,village_id,spotcheck_date
116801181,11680118,1,p1,Bathinda,Kot Bhara,PES + 50% UCT 800/acres,30.09383965,75.08830261,203.3999939,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1116,11/11/19
116801491,11680149,1,p1,Bathinda,Kot Bhara,PES + 50% UCT 800/acres,30.09490776,75.07435608,197.3000031,5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5,1,1,1,1,1,0,0,Yes,,1116,11/11/19
116801911,11680191,1,p1,Bathinda,Kot Bhara,PES + 50% UCT 800/acres,30.10053635,75.06228638,194.3000031,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,1 3,1,0,1,0,0,0,0,Yes,,1116,11/16/19
116802081,11680208,1,p1,Bathinda,Kot Bhara,PES + 50% UCT 800/acres,30.09738159,75.07563019,194.3000031,4.400000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1116,11/16/19
117400121,11740012,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.99667549,75.26013947,207.8999939,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Farmer self confessed Burned the Plot,1121,11/13/19
117400131,11740013,2,p2,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.98937988,75.25808716,200.8000031,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Burned,1121,11/13/19
117400191,11740019,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,30.00499725,75.28281403,203.3000031,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Sowing done plot inspected and surely burnt,1121,11/13/19
117400471,11740047,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,30.00658989,75.27951813,205.8999939,4,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Self mentioned that burnt it,1121,11/13/19
117400531,11740053,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.99953461,75.27172852,204,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Sign of burning on the boundary and nresidue of plot,1121,11/13/19
117400571,11740057,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.97806358,75.26733398,212,4.099999905,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Paddy stubble on the field,1121,11/13/19
117400691,11740069,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.98890877,75.27142334,201.1000061,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Burned,1121,11/13/19
117400721,11740072,2,p2,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.98256302,75.26283264,212.3000031,4,Yes,Yes,Stubble not managed,,,,,,,,,,,,,No plz,1121,11/13/19
117400831,11740083,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,30.00566864,75.27209473,232,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Rtt,1121,11/13/19
117401001,11740100,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.99633408,75.265625,206.8999939,0.899999976,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Respondent self stated that he has to burnt  stubbleit some reasons,1121,11/10/19
117401181,11740118,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,30.00556755,75.27224731,229,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 5,1,0,0,0,1,0,0,Yes,Sowed,1121,11/13/19
117401271,11740127,1,p1,Bathinda,Kotli Khurd,PES + 50% UCT 800/acres,29.99802971,75.27131653,207,4.800000191,No,,,,,,,,,,,,,,,Charri lgayi hai plot mei,1121,11/13/19
117600051,11760005,2,p2,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.11634254,75.24412537,194.1000061,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt n sowed,1123,11/19/19
117600141,11760014,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.13003349,75.26535034,199.3000031,3.400000095,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Burnt paddy stuble due to lack of  manage rolled stubble bundles,1123,11/10/19
117600151,11760015,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.11702919,75.24124146,191.6000061,4.300000191,No,,,,,,,,,,,,,,,It's found cotton plot,1123,11/19/19
117600331,11760033,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.12535095,75.22988129,200.8999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,It's visible Paddy stubble is burnt. I met the farmer and self mentioned about it,1123,11/10/19
117600341,11760034,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.13028717,75.23310852,212.6999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,B S,1123,11/19/19
117600601,11760060,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.13154984,75.25524902,202,0.800000012,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,Burnt paddy stuble there are signs of burning paddy stubble on the corners of plot,1123,11/10/19
117600621,11760062,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.13024521,75.23306274,200.3999939,1.399999976,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Paddy stubble is spread all over the field,1123,11/10/19
117600691,11760069,1,p1,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.1388092,75.25371552,200.1999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,2,0,1,0,0,0,0,0,Yes,,1123,11/19/19
117600701,11760070,2,p2,Bathinda,Kutiwal Kalan,PES + 50% UCT 800/acres,30.13036728,75.23229218,212.3999939,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt sowed,1123,11/19/19
117900031,11790003,2,p2,Bathinda,Laleana,Control,29.99831581,75.02394104,185.1000061,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1126,11/17/19
117900251,11790025,1,p1,Bathinda,Laleana,Control,29.98114586,75.01061249,203.3000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,2 3 5,0,1,1,0,1,0,0,No,Burning hoi hai,1126,11/12/19
117900291,11790029,1,p1,Bathinda,Laleana,Control,30.00202751,75.02637482,194.8999939,4,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1126,11/17/19
117900361,11790036,1,p1,Bathinda,Laleana,Control,29.98908806,75.04013062,185.8000031,4.900000095,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,No,,1126,11/10/19
117900501,11790050,2,p2,Bathinda,Laleana,Control,29.99630737,75.03207397,184.6999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,,1126,11/10/19
117900561,11790056,1,p1,Bathinda,Laleana,Control,29.98676109,75.01287842,190,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,1126,11/17/19
117900621,11790062,1,p1,Bathinda,Laleana,Control,30.00072098,75.02975464,186.8999939,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,,1126,11/10/19
117900741,11790074,2,p2,Bathinda,Laleana,Control,29.99370766,75.04244232,188.3999939,4,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,,1126,11/10/19
117900871,11790087,1,p1,Bathinda,Laleana,Control,29.98638153,75.02629852,199.3000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1126,11/17/19
117900931,11790093,1,p1,Bathinda,Laleana,Control,29.98207664,75.00985718,197.3000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,No,Burning hoi hai,1126,11/12/19
117900941,11790094,3,p3,Bathinda,Laleana,Control,29.99022102,75.02931213,194.3000031,4.099999905,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,Yes,,1126,11/17/19
117901751,11790175,1,p1,Bathinda,Laleana,Control,29.99036026,75.03056335,200.6999969,4.900000095,Yes,Yes,Stubble management ongoing,,Using CRM machine,0,,,,,,,,,,,1126,11/10/19
117901881,11790188,1,p1,Bathinda,Laleana,Control,29.98321915,75.00725555,205,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1126,11/17/19
118200081,11820008,2,p2,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.19559669,75.18228149,198.1000061,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3,1,0,1,0,0,0,0,Yes,,1129,11/14/19
118200131,11820013,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.22938728,75.16503143,201.1000061,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,Yes,,1129,11/10/19
118200361,11820036,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.24209213,75.15421295,207.6000061,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1129,11/14/19
118200421,11820042,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.26110077,75.12641144,193.8000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6,1,1,1,1,1,1,0,Yes,,1129,11/14/19
118200501,11820050,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.22134399,75.1571579,195.1000061,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,Yes,,1129,11/14/19
118200511,11820051,2,p2,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.21713829,75.14976501,200.5,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1129,11/14/19
118200761,11820076,2,p2,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.23614502,75.16917419,184.8999939,4.699999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,1129,11/12/19
118200941,11820094,2,p2,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.22816658,75.17594147,200.6999969,4,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,,1129,11/10/19
118201141,11820114,3,p3,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.22692108,75.17617798,213.3000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,Yes,,1129,11/14/19
118201361,11820136,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.26046944,75.12852478,202.6999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1129,11/10/19
118201421,11820142,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.2743206,75.14871216,206.3000031,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6,0,1,1,0,1,1,0,No,,1129,11/10/19
118201511,11820151,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.25693703,75.14028931,204.5,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,3 6,0,0,1,0,0,1,0,Yes,,1129,11/10/19
118201741,11820174,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.25346756,75.13101959,250.1000061,4.699999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,1129,11/12/19
118201991,11820199,1,p1,Bathinda,Lehra Mohabbat,PES + 50% UCT 800/acres,30.25818634,75.12149811,229.1999969,5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5,1,1,1,1,1,0,0,No,,1129,11/14/19
118900091,11890009,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.09751701,75.1605835,208.3999939,5,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,Burning nhi hoi,1134,11/11/19
118900141,11890014,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.10618591,75.16773224,191.6999969,4.400000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,Burning nhi hoi,1134,11/16/19
118900241,11890024,2,p2,Bathinda,Maiser Khana,PES 1600 /acres,30.1027317,75.18345642,216.3000031,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burning hoi hai,1134,11/16/19
118900451,11890045,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.10682106,75.1635437,207.6999969,4.699999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Only Harvesting hoi hai,1134,11/12/19
118901001,11890100,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.09287453,75.18659973,197.1000061,4.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Burning nhi hoi,1134,11/11/19
118901031,11890103,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.1131897,75.17789459,218.6000061,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1134,11/11/19
118901471,11890147,2,p2,Bathinda,Maiser Khana,PES 1600 /acres,30.09499359,75.19226837,198.5,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,No,Burning hoi hai,1134,11/11/19
118901511,11890151,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.08421898,75.16519165,194.6000061,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burning hoi hai,1134,11/16/19
118901551,11890155,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.10936928,75.20137024,209.3000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1134,11/11/19
118901671,11890167,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.0976181,75.18836212,208.3999939,4.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Burning nhi hoi,1134,11/16/19
118901691,11890169,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.10662651,75.20169067,209.3999939,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1134,11/11/19
118902161,11890216,1,p1,Bathinda,Maiser Khana,PES 1600 /acres,30.1004734,75.18460083,216.8000031,4.699999809,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,Burning nhi hoi,1134,11/16/19
119000221,11900022,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.95176697,75.0480423,184.3000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 5,1,1,0,0,1,0,0,Yes,Ok,1135,11/12/19
119000291,11900029,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.95160294,75.05066681,201.1000061,5,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1135,11/16/19
119000491,11900049,2,p2,Bathinda,Malkana,PES + 50% UCT 800/acres,29.91235542,75.02910614,193.3000031,4,Yes,Yes,Stubble managed,Burnt,,1,1 5,1,0,0,0,1,0,0,Yes,Ok,1135,11/12/19
119000571,11900057,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.92794228,75.03094482,207.5,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burning hoi hai,1135,11/16/19
119000591,11900059,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.94715118,75.03325653,203.3000031,5,Yes,Yes,Stubble managed,Burnt,,1,1 5 7,1,0,0,0,1,0,1,No,Ok,1135,11/11/19
119000601,11900060,2,p2,Bathinda,Malkana,PES + 50% UCT 800/acres,29.94189644,75.05042267,185.6999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 6,1,0,0,0,0,1,0,Yes,Ok,1135,11/12/19
119000791,11900079,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.93279266,75.0484314,198.3999939,4.300000191,No,,,,,,,,,,,,,,,Cotton hai,1135,11/16/19
119000851,11900085,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.92395401,75.02409363,196.6000061,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 5 6,1,0,0,0,1,1,0,No,Ok,1135,11/12/19
119000981,11900098,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.9484787,75.02368927,207.3999939,4.300000191,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,Burning nhi hoi,1135,11/16/19
119001231,11900123,2,p2,Bathinda,Malkana,PES + 50% UCT 800/acres,29.95454407,75.04711914,192.6999969,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1135,11/16/19
119001241,11900124,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.94805145,75.04969788,199.6000061,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 6,1,0,0,0,0,1,0,No,Ok,1135,11/11/19
119001521,11900152,1,p1,Bathinda,Malkana,PES + 50% UCT 800/acres,29.94293594,75.04056549,206.3999939,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,No,Ok,1135,11/11/19
119100361,11910036,1,p1,Bathinda,Maluka,PES + 50% UCT 800/acres,30.44717216,75.04550934,210.3000031,2,Yes,Yes,Stubble management ongoing,,Burning,0,4,0,0,0,1,0,0,0,,Done,1136,11/13/19
119101001,11910100,2,p2,Bathinda,Maluka,PES + 50% UCT 800/acres,30.43430519,75.07552338,219.6000061,4.099999905,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Done,1136,11/13/19
119101441,11910144,2,p2,Bathinda,Maluka,PES + 50% UCT 800/acres,30.42208862,75.06841278,208.1999969,4.900000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Good,1136,11/10/19
119101701,11910170,1,p1,Bathinda,Maluka,PES + 50% UCT 800/acres,30.43752098,75.07807159,219,2.400000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,Good,1136,11/13/19
119101851,11910185,2,p2,Bathinda,Maluka,PES + 50% UCT 800/acres,30.44471169,75.04430389,195.8999939,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,Yes,Good,1136,11/10/19
119102321,11910232,1,p1,Bathinda,Maluka,PES + 50% UCT 800/acres,30.42145538,75.04748535,198.3999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,2,0,1,0,0,0,0,0,No,Good,1136,11/10/19
119102831,11910283,1,p1,Bathinda,Maluka,PES + 50% UCT 800/acres,30.43125916,75.07250214,201,1.5,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,Good,1136,11/10/19
119102891,11910289,1,p1,Bathinda,Maluka,PES + 50% UCT 800/acres,30.40535927,75.07655334,210.3000031,3,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Done,1136,11/13/19
119103051,11910305,2,p2,Bathinda,Maluka,PES + 50% UCT 800/acres,30.44444275,75.04404449,209.6999969,2.5,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Good,1136,11/13/19
119103141,11910314,2,p2,Bathinda,Maluka,PES + 50% UCT 800/acres,30.44061852,75.04405212,211,4.5,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Good,1136,11/10/19
119103221,11910322,1,p1,Bathinda,Maluka,PES + 50% UCT 800/acres,30.42356491,75.04364777,206.3000031,2,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Good,1136,11/13/19
119800031,11980003,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.15750504,75.11363983,209.5,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,,1141,11/18/19
119800161,11980016,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.15561295,75.12315369,199,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,No,Plot is burnt  sign of burning visible,1141,11/11/19
119800171,11980017,1,p1,Bathinda,Mansa Khurd,PES 800/acres,30.15248871,75.11128235,210.1000061,4.099999905,Yes,Yes,Stubble not managed,,,,,,,,,,,,,During second visit paddy stubble is still spread all over the plot,1141,11/12/19
119800191,11980019,1,p1,Bathinda,Mansa Khurd,PES 800/acres,30.14873505,75.115448,200.6000061,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,No,1141,11/11/19
119800291,11980029,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.15402794,75.12476349,212.1999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,,1141,11/18/19
119800301,11980030,1,p1,Bathinda,Mansa Khurd,PES 800/acres,30.14723206,75.11984253,202.3000031,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Litteraly plot is burnt,1141,11/11/19
119800331,11980033,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.15037346,75.12210846,199.6000061,4,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,Looks like burnt this plot ash n doors visible,1141,11/11/19
119800351,11980035,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.14242363,75.11191559,199.3999939,4,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,,1141,11/18/19
119800451,11980045,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.14958954,75.11446381,191.3999939,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,Burnt plot,1141,11/11/19
119800641,11980064,1,p1,Bathinda,Mansa Khurd,PES 800/acres,30.14741516,75.12001801,207.6000061,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,Burnt farmer mentioned bcz no proper arrangements for bundles,1141,11/11/19
119800681,11980068,1,p1,Bathinda,Mansa Khurd,PES 800/acres,30.15108681,75.1284256,201.8000031,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt sowed,1141,11/18/19
119800691,11980069,1,p1,Bathinda,Mansa Khurd,PES 800/acres,30.13324356,75.11608124,203.8999939,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt n sowed,1141,11/18/19
119801051,11980105,2,p2,Bathinda,Mansa Khurd,PES 800/acres,30.14458084,75.11250305,204,4,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt n sowed,1141,11/18/19
121100071,12110007,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.09341621,74.93158722,202.8999939,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,1150,11/14/19
121100141,12110014,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.09721184,74.91288757,209.5,5,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,1150,11/14/19
121100171,12110017,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.12148476,74.91287231,192.1000061,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,Yes,,1150,11/10/19
121100481,12110048,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.09603882,74.92578888,202.6000061,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1150,11/10/19
121100581,12110058,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.11836815,74.90753174,192.8000031,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,2 5 6,0,1,0,0,1,1,0,No,,1150,11/10/19
121100611,12110061,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.11606979,74.91693115,206.3000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1150,11/14/19
121100711,12110071,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.11001205,74.91705322,205.8999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,Yes,,1150,11/14/19
121100911,12110091,2,p2,Bathinda,Mehta,PES + 50% UCT 800/acres,30.1004467,74.93003082,187.6999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3 6,0,0,1,0,0,1,0,Yes,,1150,11/14/19
121101661,12110166,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.11192322,74.92671204,174.8999939,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 5 6,1,1,0,0,1,1,0,Yes,,1150,11/10/19
121101711,12110171,2,p2,Bathinda,Mehta,PES + 50% UCT 800/acres,30.09990692,74.93244934,194.3999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,1150,11/10/19
121101901,12110190,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.11419487,74.92250061,194.6999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1150,11/10/19
121101981,12110198,1,p1,Bathinda,Mehta,PES + 50% UCT 800/acres,30.09452438,74.93190765,199.8000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,1150,11/14/19
121200021,12120002,1,p1,Bathinda,Mian,Control,30.15997887,74.85161591,196.6000061,4.300000191,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1151,11/12/19
121200221,12120022,1,p1,Bathinda,Mian,Control,30.16579819,74.84239197,189,5.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 3,1,0,1,0,0,0,0,Yes,Ok,1151,11/12/19
121200261,12120026,2,p2,Bathinda,Mian,Control,30.15818024,74.86186218,201.5,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1151,11/15/19
121200421,12120042,1,p1,Bathinda,Mian,Control,30.15888977,74.86230469,188.3999939,4.199999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Ok g,1151,11/12/19
121200471,12120047,2,p2,Bathinda,Mian,Control,30.16913223,74.84729004,201.3999939,4.800000191,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1151,11/15/19
