resp_id,plot_id,district,village,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,pv_paddy,harvested,sc_manage_status,sc_manage_type,sc_burn_straw_stub,sc_burn_straw_ash,sc_burn_resid,sc_burn_stand_stub,sc_burn_grass,sc_burn_trees_burnt,sc_burn_realtime,sowed,pv_visit_date,village_id,pv_burnt_any,pv_burnt,pv_burnt_alt,sc_burn_change_any
117900931,p1,Bathinda,Laleana,29.982077,75.009857,197.3,4.5,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,No,12-Nov-19,1126,1,1,1,
117900941,p3,Bathinda,Laleana,29.990221,75.029312,194.3,4.0999999,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,15-Nov-19,1126,0,0,0,
117901751,p1,Bathinda,Laleana,29.99036,75.030563,200.7,4.9000001,Yes,Yes,Stubble management ongoing,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1126,0,0,0,
117901881,p1,Bathinda,Laleana,29.983219,75.007256,205,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,Yes,15-Nov-19,1126,1,0,1,
118200081,p2,Bathinda,Lehra Mohabbat,30.195597,75.182281,198.10001,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,14-Nov-19,1129,1,1,0,
118200131,p1,Bathinda,Lehra Mohabbat,30.229387,75.165031,201.10001,4.0999999,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,0,0,Yes,10-Nov-19,1129,1,1,1,
118200361,p1,Bathinda,Lehra Mohabbat,30.242092,75.154213,207.60001,4.8000002,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,14-Nov-19,1129,1,1,1,
118200421,p1,Bathinda,Lehra Mohabbat,30.261101,75.126411,193.8,4.5,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,0,Yes,14-Nov-19,1129,1,1,1,
118200501,p1,Bathinda,Lehra Mohabbat,30.221344,75.157158,195.10001,4.5,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,0,0,Yes,14-Nov-19,1129,1,1,1,
118200511,p2,Bathinda,Lehra Mohabbat,30.217138,75.149765,200.5,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,14-Nov-19,1129,1,1,1,
118200761,p2,Bathinda,Lehra Mohabbat,30.236145,75.169174,184.89999,4.6999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1129,0,0,0,
118200941,p2,Bathinda,Lehra Mohabbat,30.228167,75.175941,200.7,4,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,1129,0,0,0,
118201141,p3,Bathinda,Lehra Mohabbat,30.226921,75.176178,213.3,4.5,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,0,0,Yes,14-Nov-19,1129,1,1,1,
118201361,p1,Bathinda,Lehra Mohabbat,30.260469,75.128525,202.7,4.5,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,10-Nov-19,1129,1,1,1,
118201421,p1,Bathinda,Lehra Mohabbat,30.274321,75.148712,206.3,4.3000002,Yes,Yes,Stubble managed,Burnt,0,1,1,0,1,1,0,No,10-Nov-19,1129,1,1,1,
118201511,p1,Bathinda,Lehra Mohabbat,30.256937,75.140289,204.5,4.6999998,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,1,0,Yes,10-Nov-19,1129,1,1,1,
118201741,p1,Bathinda,Lehra Mohabbat,30.253468,75.13102,250.10001,4.6999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1129,0,0,0,
118201991,p1,Bathinda,Lehra Mohabbat,30.258186,75.121498,229.2,5,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,0,0,No,14-Nov-19,1129,1,1,1,
118900091,p1,Bathinda,Maiser Khana,30.097517,75.160583,208.39999,5,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,11-Nov-19,1134,0,0,0,
118900141,p1,Bathinda,Maiser Khana,30.106186,75.167732,191.7,4.4000001,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,Yes,15-Nov-19,1134,0,0,0,
118900241,p2,Bathinda,Maiser Khana,30.102732,75.183456,216.3,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,15-Nov-19,1134,1,1,0,
118900451,p1,Bathinda,Maiser Khana,30.106821,75.163544,207.7,4.6999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1134,0,0,0,
118901001,p1,Bathinda,Maiser Khana,30.092875,75.1866,197.10001,4.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,11-Nov-19,1134,0,0,0,
118901031,p1,Bathinda,Maiser Khana,30.11319,75.177895,218.60001,4.6999998,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,11-Nov-19,1134,1,1,1,
118901471,p2,Bathinda,Maiser Khana,30.094994,75.192268,198.5,4.3000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,0,No,11-Nov-19,1134,1,1,1,
118901511,p1,Bathinda,Maiser Khana,30.084219,75.165192,194.60001,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,15-Nov-19,1134,1,1,0,
118901551,p1,Bathinda,Maiser Khana,30.109369,75.20137,209.3,4.5999999,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,11-Nov-19,1134,1,1,1,
118901671,p1,Bathinda,Maiser Khana,30.097618,75.188362,208.39999,4.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,15-Nov-19,1134,0,0,0,
118901691,p1,Bathinda,Maiser Khana,30.106627,75.201691,209.39999,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,11-Nov-19,1134,1,1,1,
118902161,p1,Bathinda,Maiser Khana,30.100473,75.184601,216.8,4.6999998,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,15-Nov-19,1134,0,0,0,
119000221,p1,Bathinda,Malkana,29.951767,75.048042,184.3,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,0,0,1,0,0,Yes,12-Nov-19,1135,1,1,1,
119000291,p1,Bathinda,Malkana,29.951603,75.050667,201.10001,5,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1135,1,1,1,
119000491,p2,Bathinda,Malkana,29.912355,75.029106,193.3,4,Yes,Yes,Stubble managed,Burnt,1,0,0,0,1,0,0,Yes,12-Nov-19,1135,1,1,1,
119000571,p1,Bathinda,Malkana,29.927942,75.030945,207.5,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,16-Nov-19,1135,1,1,0,
119000591,p1,Bathinda,Malkana,29.947151,75.033257,203.3,5,Yes,Yes,Stubble managed,Burnt,1,0,0,0,1,0,1,No,11-Nov-19,1135,1,1,1,
119000601,p2,Bathinda,Malkana,29.941896,75.050423,185.7,4.5,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,1,0,Yes,12-Nov-19,1135,1,1,1,
119000791,p1,Bathinda,Malkana,29.932793,75.048431,198.39999,4.3000002,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,16-Nov-19,1135,.s,.s,.s,
119000851,p1,Bathinda,Malkana,29.923954,75.024094,196.60001,4.5,Yes,Yes,Stubble managed,Burnt,1,0,0,0,1,1,0,No,12-Nov-19,1135,1,1,1,
119000981,p1,Bathinda,Malkana,29.948479,75.023689,207.39999,4.3000002,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,Yes,16-Nov-19,1135,0,0,0,
119001231,p2,Bathinda,Malkana,29.954544,75.047119,192.7,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,16-Nov-19,1135,1,1,1,
119001241,p1,Bathinda,Malkana,29.948051,75.049698,199.60001,4.5999999,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,1,0,No,11-Nov-19,1135,1,1,1,
119001521,p1,Bathinda,Malkana,29.942936,75.040565,206.39999,4.6999998,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,No,11-Nov-19,1135,1,1,1,
119100361,p1,Bathinda,Maluka,30.447172,75.045509,210.3,2,Yes,Yes,Stubble management ongoing,Burnt,0,0,0,1,0,0,0,,13-Nov-19,1136,1,1,0,
119101001,p2,Bathinda,Maluka,30.434305,75.075523,219.60001,4.0999999,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1136,0,0,0,
119101441,p2,Bathinda,Maluka,30.422089,75.068413,208.2,4.9000001,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1136,0,0,0,
119101701,p1,Bathinda,Maluka,30.437521,75.078072,219,2.4000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1136,0,0,0,
119101851,p2,Bathinda,Maluka,30.444712,75.044304,195.89999,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,Yes,10-Nov-19,1136,1,1,0,
119102321,p1,Bathinda,Maluka,30.421455,75.047485,198.39999,3.9000001,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,0,0,No,10-Nov-19,1136,1,0,1,
119102831,p1,Bathinda,Maluka,30.431259,75.072502,201,1.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,Yes,10-Nov-19,1136,1,0,1,
119102891,p1,Bathinda,Maluka,30.405359,75.076553,210.3,3,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,13-Nov-19,1136,1,0,1,
119103051,p2,Bathinda,Maluka,30.444443,75.044044,209.7,2.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,13-Nov-19,1136,1,0,1,
119103141,p2,Bathinda,Maluka,30.440619,75.044052,211,4.5,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1136,0,0,0,
119103221,p1,Bathinda,Maluka,30.423565,75.043648,206.3,2,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,13-Nov-19,1136,1,0,1,
119800031,p2,Bathinda,Mansa Khurd,30.157505,75.11364,209.5,4.8000002,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1141,1,1,0,
119800161,p2,Bathinda,Mansa Khurd,30.155613,75.123154,199,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,No,11-Nov-19,1141,1,1,0,
119800171,p1,Bathinda,Mansa Khurd,30.152489,75.111282,210.10001,4.0999999,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1141,0,0,0,
119800191,p1,Bathinda,Mansa Khurd,30.148735,75.115448,200.60001,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,11-Nov-19,1141,1,1,0,
119800291,p2,Bathinda,Mansa Khurd,30.154028,75.124763,212.2,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,Yes,18-Nov-19,1141,1,0,1,
119800301,p1,Bathinda,Mansa Khurd,30.147232,75.119843,202.3,4.3000002,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,11-Nov-19,1141,1,1,0,
119800331,p2,Bathinda,Mansa Khurd,30.150373,75.122108,199.60001,4,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,11-Nov-19,1141,1,0,1,
119800351,p2,Bathinda,Mansa Khurd,30.142424,75.111916,199.39999,4,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1141,1,1,0,
119800451,p2,Bathinda,Mansa Khurd,30.14959,75.114464,191.39999,4.6999998,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,11-Nov-19,1141,1,1,0,
119800641,p1,Bathinda,Mansa Khurd,30.147415,75.120018,207.60001,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,11-Nov-19,1141,1,0,1,
119800681,p1,Bathinda,Mansa Khurd,30.151087,75.128426,201.8,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1141,1,1,0,
119800691,p1,Bathinda,Mansa Khurd,30.133244,75.116081,203.89999,4.0999999,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1141,1,1,0,
119801051,p2,Bathinda,Mansa Khurd,30.144581,75.112503,204,4,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1141,1,1,0,
121100071,p1,Bathinda,Mehta,30.093416,74.931587,202.89999,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,14-Nov-19,1150,1,1,1,
121100141,p1,Bathinda,Mehta,30.097212,74.912888,209.5,5,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,14-Nov-19,1150,1,1,1,
121100171,p1,Bathinda,Mehta,30.121485,74.912872,192.10001,4.0999999,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,1,0,Yes,10-Nov-19,1150,1,1,1,
121100481,p1,Bathinda,Mehta,30.096039,74.925789,202.60001,4.3000002,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,10-Nov-19,1150,1,1,1,
121100581,p1,Bathinda,Mehta,30.118368,74.907532,192.8,4.4000001,Yes,Yes,Stubble managed,Burnt,0,1,0,0,1,1,0,No,10-Nov-19,1150,1,0,1,
121100611,p1,Bathinda,Mehta,30.11607,74.916931,206.3,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,14-Nov-19,1150,1,1,1,
121100711,p1,Bathinda,Mehta,30.110012,74.917053,205.89999,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,0,Yes,14-Nov-19,1150,1,1,1,
121100911,p2,Bathinda,Mehta,30.100447,74.930031,187.7,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,1,0,Yes,14-Nov-19,1150,1,1,1,
121101661,p1,Bathinda,Mehta,30.111923,74.926712,174.89999,4.1999998,Yes,Yes,Stubble managed,Burnt,1,1,0,0,1,1,0,Yes,10-Nov-19,1150,1,1,1,
121101711,p2,Bathinda,Mehta,30.099907,74.932449,194.39999,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,10-Nov-19,1150,1,1,1,
121101901,p1,Bathinda,Mehta,30.114195,74.922501,194.7,4.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,10-Nov-19,1150,1,1,1,
121101981,p1,Bathinda,Mehta,30.094524,74.931908,199.8,4.5999999,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,14-Nov-19,1150,1,1,1,
121200021,p1,Bathinda,Mian,30.159979,74.851616,196.60001,4.3000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,12-Nov-19,1151,0,0,0,
121200221,p1,Bathinda,Mian,30.165798,74.842392,189,5.8000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,12-Nov-19,1151,1,1,0,
121200261,p2,Bathinda,Mian,30.15818,74.861862,201.5,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,15-Nov-19,1151,0,0,0,
121200421,p1,Bathinda,Mian,30.15889,74.862305,188.39999,4.1999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1151,0,0,0,
121200471,p2,Bathinda,Mian,30.169132,74.84729,201.39999,4.8000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,15-Nov-19,1151,0,0,0,
121200521,p2,Bathinda,Mian,30.157379,74.858917,198.10001,4.3000002,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,No,12-Nov-19,1151,0,0,0,
121200661,p2,Bathinda,Mian,30.165977,74.861481,187.3,4.5,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,1,Yes,15-Nov-19,1151,1,1,1,
121600081,p1,Bathinda,Nandgarh Kotra,30.159876,75.188644,202.8,408.70001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,11-Nov-19,1155,1,0,1,
121600121,p1,Bathinda,Nandgarh Kotra,30.153423,75.178001,205.89999,4,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,Yes,11-Nov-19,1155,1,1,0,
121600231,p1,Bathinda,Nandgarh Kotra,30.158558,75.184944,205.89999,3.9000001,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,0,1,No,11-Nov-19,1155,1,1,0,
121600241,p1,Bathinda,Nandgarh Kotra,30.155079,75.167084,212.3,3.9000001,Yes,Yes,Stubble managed,Burnt,0,1,0,0,1,0,0,Yes,11-Nov-19,1155,1,0,1,
121600371,p1,Bathinda,Nandgarh Kotra,30.15102,75.172287,192.60001,1.5,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1155,1,1,0,
121600421,p1,Bathinda,Nandgarh Kotra,30.154877,75.17675,206.3,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,Yes,18-Nov-19,1155,1,1,0,
121600451,p1,Bathinda,Nandgarh Kotra,30.157583,75.186203,206.3,4.5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,0,1,No,11-Nov-19,1155,1,1,0,
121600491,p3,Bathinda,Nandgarh Kotra,30.167397,75.165977,197.10001,1.6,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1155,1,1,0,
121600531,p1,Bathinda,Nandgarh Kotra,30.157755,75.185608,209.5,3,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1155,1,1,0,
121600761,p1,Bathinda,Nandgarh Kotra,30.158688,75.185043,207.39999,1.9,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,Yes,18-Nov-19,1155,1,1,0,
122401481,p3,Bathinda,Nehian Wala,30.283838,74.895538,195.7,4.3000002,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1161,1,1,1,1
122401491,p2,Bathinda,Nehian Wala,30.288662,74.912354,195,4.0999999,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1161,0,0,0,
122401811,p4,Bathinda,Nehian Wala,30.2883,74.895164,190.2,4.4000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,0,0,0,No,10-Nov-19,1161,1,1,0,
122401971,p2,Bathinda,Nehian Wala,30.302212,74.926094,215.10001,4.6999998,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,1,0,No,13-Nov-19,1161,1,0,1,
122402141,p5,Bathinda,Nehian Wala,30.292261,74.920227,203.3,4.3000002,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1161,0,0,0,
122402221,p1,Bathinda,Nehian Wala,30.277309,74.903427,196.60001,4.0999999,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,1,0,Yes,13-Nov-19,1161,1,0,1,
122402271,p3,Bathinda,Nehian Wala,30.292278,74.92099,204.7,4.1999998,Yes,Yes,Stubble managed,Burnt,0,0,0,0,0,1,0,Yes,13-Nov-19,1161,1,0,1,
122500071,p1,Bathinda,Neor,30.392469,75.056068,193.10001,5,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1162,0,0,0,
122500211,p1,Bathinda,Neor,30.392296,75.051796,189.7,2.5999999,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,No,12-Nov-19,1162,0,0,0,
122500291,p1,Bathinda,Neor,30.400124,75.056847,195.8,4.8000002,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,1162,0,0,0,
122500511,p2,Bathinda,Neor,30.411776,75.056496,210,5,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,1162,0,0,0,
122500551,p1,Bathinda,Neor,30.40646,75.064613,187.3,4.9000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,13-Nov-19,1162,0,0,0,
122500601,p2,Bathinda,Neor,30.407236,75.119568,190.60001,4.3000002,Yes,Yes,Stubble management ongoing,Burnt,0,1,0,0,0,0,0,,12-Nov-19,1162,1,0,1,
125000261,p1,Bathinda,Rajgarh Kubbe,30.026154,75.235565,208.10001,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,1,0,1,1,Yes,12-Nov-19,1178,1,1,1,
125000351,p2,Bathinda,Rajgarh Kubbe,30.011047,75.226112,202.89999,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,1,0,Yes,16-Nov-19,1178,1,1,1,
125000411,p1,Bathinda,Rajgarh Kubbe,30.029797,75.227119,203,4.6999998,Yes,Yes,Stubble managed,Burnt,1,1,0,0,1,0,0,No,16-Nov-19,1178,1,1,1,
125000691,p2,Bathinda,Rajgarh Kubbe,30.014555,75.243225,200,4.4000001,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1178,0,0,0,
125000741,p2,Bathinda,Rajgarh Kubbe,30.017969,75.234291,199.5,4.5,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,Yes,12-Nov-19,1178,0,0,0,
125000781,p1,Bathinda,Rajgarh Kubbe,30.019733,75.255119,199.5,4.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,1,Yes,12-Nov-19,1178,1,1,1,
125000801,p1,Bathinda,Rajgarh Kubbe,30.003904,75.236481,199.5,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,1,0,Yes,16-Nov-19,1178,1,1,1,
125001011,p2,Bathinda,Rajgarh Kubbe,30.016623,75.255089,198.7,4.1999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,1178,0,0,0,
125300121,p1,Bathinda,Ram Tirath Jaga,29.938173,75.171913,199.2,1.4,Yes,Yes,Stubble managed,Burnt,0,1,0,0,0,0,0,Yes,10-Nov-19,1180,1,0,1,
125300311,p2,Bathinda,Ram Tirath Jaga,29.95643,75.132477,195.10001,4,Yes,Yes,Stubble management ongoing,Created bales,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1180,0,0,0,
125300671,p3,Bathinda,Ram Tirath Jaga,29.953779,75.171532,202.8,1.8,Yes,Yes,Stubble managed,Burnt,0,1,0,0,1,0,0,No,13-Nov-19,1180,1,0,1,
125300801,p1,Bathinda,Ram Tirath Jaga,29.936796,75.132538,197.10001,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,0,0,0,0,No,13-Nov-19,1180,1,1,1,
125300971,p1,Bathinda,Ram Tirath Jaga,29.936195,75.179352,210.39999,4.6999998,Yes,Yes,Stubble managed,Burnt,0,1,1,0,0,1,0,No,13-Nov-19,1180,1,1,1,
125301041,p1,Bathinda,Ram Tirath Jaga,29.950928,75.167633,207.39999,4.6999998,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1180,0,0,0,
125301151,p1,Bathinda,Ram Tirath Jaga,29.967188,75.162468,201.60001,4.3000002,Yes,Yes,Stubble managed,Burnt,1,1,0,0,1,1,0,No,13-Nov-19,1180,1,1,1,
125301711,p1,Bathinda,Ram Tirath Jaga,29.951208,75.113274,189.89999,4.4000001,No,,,.s,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,1180,.s,.s,.s,
125301931,p1,Bathinda,Ram Tirath Jaga,29.964954,75.161705,187.60001,4,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1180,0,0,0,
125302171,p1,Bathinda,Ram Tirath Jaga,29.958889,75.139618,199.2,4.5,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,13-Nov-19,1180,1,1,0,
125302301,p1,Bathinda,Ram Tirath Jaga,29.951096,75.138359,193.2,4.6999998,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,1180,0,0,0,
125400581,p1,Bathinda,Raman,29.958242,75.007896,194.8,4.6999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,14-Nov-19,1181,1,1,0,
125400661,p1,Bathinda,Raman,29.971876,74.955925,180.8,4.5,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,0,Yes,14-Nov-19,1181,1,1,1,
125401401,p1,Bathinda,Raman,29.965452,74.982979,192.89999,4.1999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,1,0,No,10-Nov-19,1181,1,1,1,
125401621,p1,Bathinda,Raman,29.947792,74.963867,213.3,4.9000001,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,1181,0,0,0,
125401631,p3,Bathinda,Raman,29.954977,74.99897,194.2,4.1999998,Yes,Yes,Stubble managed,Burnt,1,1,1,0,0,0,0,No,14-Nov-19,1181,1,1,1,
125401651,p2,Bathinda,Raman,29.957199,74.99855,195.3,4.6999998,Yes,Yes,Stubble managed,Burnt,0,1,0,0,1,1,0,No,10-Nov-19,1181,1,0,1,
125401691,p1,Bathinda,Raman,29.94673,74.994827,216.7,4.9000001,Yes,Yes,Stubble managed,Burnt,1,1,0,0,0,1,0,Yes,10-Nov-19,1181,1,1,1,
126100601,p1,Bathinda,Rayia,30.349251,75.312439,213.10001,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,No,13-Nov-19,1186,0,0,0,
126100641,p2,Bathinda,Rayia,30.368177,75.325768,217.3,4.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,11-Nov-19,1186,0,0,0,
126101171,p1,Bathinda,Rayia,30.357763,75.293625,212,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,11-Nov-19,1186,0,0,0,
126101261,p1,Bathinda,Rayia,30.362692,75.291588,223.60001,4.3000002,Yes,No,,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,1186,.s,.s,.s,
126101441,p3,Bathinda,Rayia,30.356678,75.303825,201.2,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,0,0,Yes,13-Nov-19,1186,1,1,1,
126101461,p1,Bathinda,Rayia,30.36964,75.32972,198.89999,4.0999999,Yes,Yes,Stubble managed,Burnt,0,1,1,0,1,0,0,No,13-Nov-19,1186,1,1,1,
