unique_id,a_hhid,resp_id.y,plot_id,district,pv_paddy,pv_visit_date,sc_manage_status,sc_manage_type,geometry,sc_burn_straw_stub,sc_burn_straw_ash,sc_burn_resid,sc_burn_stand_stub,sc_burn_grass,sc_burn_trees_burnt,sc_burn_realtime,sc_burn_change_any,burn_index
1226302741,22630274,226302741,p1,Faridkot,Yes,15-Nov-19,Stubble managed,Created bales,"list(c(75.0083935260772, 75.0104289874434, 75.0082577392458, 75.0083935260772, 30.4098296208145, 30.40860910626, 30.4090960416384, 30.4098296208145))",0,0,0,0,0,0,0,NA,0
1226900821,22690082,226900821,p1,Faridkot,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(74.5573951676487, 74.556616321206, 74.5565143972635, 74.5573502406477, 74.5573951676487, 30.706277352618, 30.706283982809, 30.7068074781904, 30.7068158379504, 30.706277352618))",0,0,0,0,0,0,0,NA,0
1226901091,22690109,226901091,p1,Faridkot,Yes,9-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.572185203433, 74.5721945911645, 74.573023058474, 74.5729871839284, 74.572185203433, 30.7010667464182, 30.7017681406714, 30.701750267145, 30.7010661698487, 30.7010667464182))",0,0,0,0,0,0,0,NA,0
1226901271,22690127,226901271,p1,Faridkot,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(74.5721858739852, 74.5724212378263, 74.5724470540881, 74.5736828818917, 74.5736577361822, 74.5734753459692, 74.5734263956546, 74.572182521224, 74.5721858739852, 30.7086494905664, 30.7086422840138, 30.7089677313948, 30.7089524535529, 30.7078596491915, 30.7078844399315, 30.7078092028985, 30.707767981051, 30.7086494905664))",0,0,0,0,0,0,0,NA,0
1226901291,22690129,226901291,p1,Faridkot,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(74.5659017935395, 74.5659078285098, 74.5650351047515, 74.5650656148791, 74.5659017935395, 30.7160973190339, 30.7139357842747, 30.7139228131905, 30.7164452238892, 30.7160973190339))",0,0,1,0,1,0,0,NA,2
2101400031,10140003,101400031,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Used CRM machine,"list(c(74.8257645964622, 74.8263479769229, 74.8261991143226, 74.8254387080669, 74.8257645964622, 30.0473519832013, 30.0470405777249, 30.0463103817342, 30.0466310765822, 30.0473519832013))",0,1,1,0,1,0,0,NA,3
2101400291,10140029,101400291,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(74.823179282248, 74.8230458423495, 74.8225288465619, 74.8227129131555, 74.823179282248, 30.0361329325104, 30.0350700244753, 30.0351579716951, 30.0361747287703, 30.0361329325104))",1,0,1,0,1,0,0,NA,3
2101400481,10140048,101400481,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(74.8411299660801, 74.8397560045123, 74.8399021849036, 74.8413130268454, 74.8411299660801, 30.0467787990181, 30.0469744075628, 30.047443402144, 30.0472077442533, 30.0467787990181))",0,0,0,0,0,0,0,NA,0
2101400831,10140083,101400831,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(74.830013886094, 74.8306874558329, 74.8306488990783, 74.8299863934516, 74.830013886094, 30.0403232101049, 30.0402384601077, 30.0400213604692, 30.0401272981865, 30.0403232101049))",0,0,0,0,0,0,0,NA,0
2102300061,10230006,102300061,p2,Bathinda,No,11-Nov-19,NA,.s,"list(c(75.1924973353743, 75.1924902945756, 75.1920718699693, 75.1921302080154, 75.1921536773443, 75.1921851933002, 75.1922344788908, 75.1922787353396, 75.1924973353743, 30.1592313713635, 30.1590574368275, 30.159090774304, 30.1591458535883, 30.1591693347475, 30.1591887574306, 30.1592119486888, 30.1592377489573, 30.1592313713635))",0,1,1,0,1,0,0,NA,3
2102300691,10230069,102300691,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Used CRM machine,"list(c(75.1850086078047, 75.1850324124097, 75.1845727488398, 75.1842844113707, 75.1850086078047, 30.1924852036821, 30.1919858893779, 30.1919751669884, 30.1924628896321, 30.1924852036821))",1,0,1,0,1,0,0,NA,3
2102301881,10230188,102301881,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.169944986701, 75.1699014008045, 75.1694742590188, 75.1695225387811, 75.169944986701, 30.2022901455112, 30.201470689602, 30.2014817007238, 30.2023434620666, 30.2022901455112))",0,0,0,0,0,0,0,NA,0
2102700391,10270039,102700391,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(74.770478233695, 74.7711518034338, 74.7720412909984, 74.7718116268515, 74.770478233695, 30.0637450975723, 30.0645285560523, 30.0644513711589, 30.0635640307303, 30.0637450975723))",0,0,0,0,0,0,0,NA,0
2102800151,10280015,102800151,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(75.0859080255031, 75.0867083296179, 75.0863284617662, 75.0854731723666, 75.0859080255031, 30.0606030765981, 30.0598105913926, 30.059482684637, 30.0602737215617, 30.0606030765981))",0,0,0,0,0,0,0,NA,0
2102800401,10280040,102800401,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(75.0982897728681, 75.0986602529883, 75.0986716523766, 75.0986233726143, 75.098572410643, 75.098569728434, 75.0984047725796, 75.0982679799199, 75.0981791317463, 75.0977670773863, 75.0972886383533, 75.0982897728681, 30.0515525239301, 30.0511700307722, 30.051133754789, 30.0509947450984, 30.050848770203, 30.0507956619868, 30.0508963644271, 30.0509851682232, 30.0509340915398, 30.0506438826109, 30.0507971130313, 30.0515525239301))",1,1,1,0,1,1,0,NA,5
2102800681,10280086,102800681,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(75.0991383567452, 75.0987410545349, 75.0987115502357, 75.0990746542811, 75.0989301502704, 75.0989680364727, 75.0990951061248, 75.0994810089468, 75.1000171154737, 75.1002246513962, 75.0996888801455, 75.0995624810457, 75.0995118543505, 75.0994545221328, 75.0993103533983, 75.0991383567452, 30.0496847360514, 30.0498739542019, 30.0498890452045, 30.0504741099933, 30.0506070260161, 30.0506906063059, 30.050782892794, 30.0504070714949, 30.0507608369116, 30.0504770120918, 30.0500785531758, 30.0499752380021, 
30.0499354790442, 30.0498963004934, 30.0498045936029, 30.0496847360514))",0,1,1,0,1,1,0,NA,4
2103400341,10340034,103400341,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.1319307088851, 75.1305054500699, 75.1307857409119, 75.1310895010828, 75.1319370791316, 75.1319370791316, 75.1319290325045, 75.131930373609, 75.1319307088851, 30.2857722047216, 30.2857198019654, 30.286025822085, 30.286221245976, 30.2862363008374, 30.2861245473882, 30.2860026607092, 30.2859105941861, 30.2857722047216))",1,1,1,0,1,1,0,NA,5
2103400441,10340044,103400441,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1444110274314, 75.1437957957386, 75.1437874138355, 75.1444080099463, 75.1444110274314, 30.2788333730772, 30.2788284509245, 30.2791466531121, 30.27915823461, 30.2788333730772))",1,1,1,0,1,0,0,NA,4
2104200311,10420031,104200311,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.0769011676311, 75.076435804367, 75.0763436034321, 75.0768609344959, 75.0769011676311, 30.0394254949795, 30.0393654148214, 30.0396341789172, 30.0396777151493, 30.0394254949795))",0,1,1,0,1,1,1,NA,4
2104200511,10420051,104200511,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(75.0650743022561, 75.0646042451262, 75.0653157010674, 75.0654702633619, 75.0655755400657, 75.0657549127936, 75.0650743022561, 30.0560236374868, 30.0573631620298, 30.0575131899716, 30.0571115672728, 30.0567096527533, 30.0561414560136, 30.0560236374868))",1,0,1,0,1,1,0,NA,4
2104300051,10430005,104300051,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(75.1072044298052, 75.1065902039408, 75.1066324487328, 75.1071926951408, 75.1072044298052, 30.4887350806667, 30.4887223683117, 30.4892366395263, 30.4892204602486, 30.4887350806667))",0,1,1,0,1,1,0,NA,4
2104800261,10480026,104800261,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.1410763710737, 75.1407990977168, 75.1410445198416, 75.1416211947798, 75.1416704803705, 75.1410763710737, 30.3499405026767, 30.3505113458764, 30.3509893123804, 30.3510295285838, 30.349922274988, 30.3499405026767))",1,1,1,0,1,1,0,NA,5
2104800391,10480039,104800391,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.1479605957865, 75.1478573307394, 75.1476913690567, 75.1476085558533, 75.1475062966346, 75.1474164426326, 75.1473507285118, 75.1473329588771, 75.1472850143909, 75.1471804082393, 75.1470610499382, 75.1469802483916, 75.1469755545258, 75.147055350244, 75.1472038775682, 75.1473135128617, 75.1473574340343, 75.1479605957865, 30.3556560176008, 30.3555541799122, 30.3554806946961, 30.35545407799, 30.3554208070972, 30.3553999766195, 30.3553771209513, 30.3553817499478, 30.3554662290958, 30.3556149353641, 
30.3558038556475, 30.3559360706977, 30.3559496682967, 30.3559884359089, 30.3560685748795, 30.3561440848242, 30.3561764875412, 30.3556560176008))",1,1,1,0,1,1,0,NA,5
2104800561,10480056,104800561,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(75.1749620586633, 75.1757888495922, 75.1758009195327, 75.1757938787341, 75.1752711832523, 75.1749754697084, 75.1749620586633, 30.3450342385989, 30.3450241115979, 30.3450012535061, 30.344473490509, 30.3444720437863, 30.344465967551, 30.3450342385989))",0,0,0,0,0,0,0,NA,0
2104800821,10480082,104800821,p2,Bathinda,Yes,10-Nov-19,Stubble management ongoing,Burnt,"list(c(75.1642188057303, 75.1642104238271, 75.164434723556, 75.1644008606672, 75.1644156128168, 75.1661697775125, 75.1663313806056, 75.166290141642, 75.1653292402625, 75.1642188057303, 30.3450472590273, 30.3455776230019, 30.3455860138982, 30.3462847704973, 30.346293161333, 30.3462940293505, 30.3462925826547, 30.346176268247, 30.3450550712834, 30.3450472590273))",0,1,1,0,1,1,1,NA,4
2105300111,10530011,105300111,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.9179796129465, 74.9186119437217, 74.9191681668162, 74.9185351654887, 74.9179796129465, 30.0640613834088, 30.0646100934119, 30.0641057794132, 30.0635747670747, 30.0640613834088))",0,0,0,0,0,0,0,NA,0
2105400641,10540064,105400641,p2,Bathinda,Yes,11-Nov-19,NA,.s,"list(c(75.2246301993727, 75.2246694266796, 75.2240089327096, 75.2239760756492, 75.2246301993727, 30.1913750011095, 30.1905342990563, 30.1905371970419, 30.1913822460115, 30.1913750011095))",0,0,0,0,0,0,0,NA,0
2105400861,10540086,105400861,p2,Bathinda,No,14-Nov-19,NA,.s,"list(c(75.2322862297296, 75.2322959527373, 75.2322724834084, 75.232239626348, 75.2320545539259, 75.2318282425403, 75.2316971495747, 75.2316864207386, 75.2316897734999, 75.2322862297296, 30.2187131762817, 30.2185448513681, 30.2184147687505, 30.2182142847357, 30.2182252939841, 30.2182209482283, 30.2182464433263, 30.2184764783433, 30.2187835771498, 30.2187131762817))",1,0,1,0,1,0,0,NA,3
2105401211,10540121,105401211,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.2120952308177, 75.2120888605713, 75.2128237858414, 75.2128472551703, 75.2120952308177, 30.1872099635944, 30.1886395778022, 30.1886621825226, 30.1872261928606, 30.1872099635944))",0,0,0,0,0,0,0,NA,0
2105403311,10540331,105403311,p2,Bathinda,No,14-Nov-19,NA,.s,"list(c(75.2142611145973, 75.2142500504851, 75.2150976285338, 75.2150838822126, 75.2142611145973, 30.1959441100966, 30.1964471714848, 30.1964700641942, 30.195962076619, 30.1959441100966))",0,0,0,0,0,0,0,NA,0
2105403361,10540336,105403361,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Created bales,"list(c(75.2105355262756, 75.2105838060379, 75.2122467756271, 75.2120184525847, 75.2105355262756, 30.1978349237054, 30.1986335461011, 30.1986320972275, 30.1978378214762, 30.1978349237054))",0,0,0,0,0,0,0,NA,0
2105800051,10580005,105800051,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Created bales,"list(c(75.3137878328561, 75.3140319138765, 75.3146635740995, 75.3146585449576, 75.3145965188741, 75.3143846243619, 75.31434237957, 75.3143350034952, 75.314300134778, 75.3142193332314, 75.3137878328561, 30.3227928193415, 30.323609816416, 30.3235881109496, 30.323486239896, 30.3234807411713, 30.3227994757391, 30.3227971604704, 30.3227951346102, 30.3227948452017, 30.3227951346102, 30.3227928193415))",0,0,0,0,0,0,0,NA,0
2105800311,10580031,105800311,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Used CRM machine,"list(c(75.3159004077315, 75.3160774335265, 75.3169622272253, 75.3172703459858, 75.3171389177441, 75.3170581161975, 75.3165813535451, 75.3160241246223, 75.316041894257, 75.3160573169589, 75.3160891681909, 75.3160606697201, 75.3159912675619, 75.3158836439251, 75.3159004077315, 30.3079305605166, 30.3079450331405, 30.3079459014979, 30.3079123250074, 30.3075290890773, 30.3072043215043, 30.3072237149636, 30.3072199520539, 30.3073574428916, 30.3075085378635, 30.307600294658, 30.307680762691, 30.3077519681616, 
30.3077745454951, 30.3079305605166))",0,0,0,0,0,1,0,NA,1
2105801131,10580113,105801131,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Created bales,"list(c(75.3118975460529, 75.3115676343441, 75.3110593557357, 75.3108397498726, 75.3109228983521, 75.3122398629784, 75.3118975460529, 30.3209455068217, 30.3210077308246, 30.3211096044556, 30.3211567788568, 30.3218067992744, 30.3217124510754, 30.3209455068217))",1,0,0,0,1,1,0,NA,3
2105900691,10590069,105900691,p2,Bathinda,Yes,16-Nov-19,Stubble managed,Burnt,"list(c(75.0552678108215, 75.0548695027828, 75.0540383532643, 75.0537473335862, 75.0537010654807, 75.053627975285, 75.0544195622205, 75.0549047067761, 75.0550518929958, 75.0557640194892, 75.0556567311286, 75.0553626939654, 75.0552678108215, 30.458083659336, 30.4581125601417, 30.4580784571901, 30.4582082217474, 30.4586044505399, 30.458912820046, 30.4588764053285, 30.4588379675564, 30.4597685619885, 30.4596916871331, 30.4587084928441, 30.4585975143823, 30.458083659336))",0,0,0,0,0,1,0,NA,1
2105900711,10590071,105900711,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Created bales,"list(c(75.0471960380673, 75.0473392009735, 75.0480161234736, 75.0478722900152, 75.0474079325795, 75.0471960380673, 30.4621941348259, 30.463221798848, 30.463146371683, 30.4620288290273, 30.4620354759442, 30.4621941348259))",0,0,0,0,0,1,0,NA,1
2106100181,10610018,106100181,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.2396384999155, 75.2401347085833, 75.2402118220925, 75.2397622168064, 75.2396384999155, 30.3900138181688, 30.3900398470481, 30.3879604069498, 30.3878091469238, 30.3900138181688))",0,0,0,0,1,1,0,NA,2
2106100251,10610025,106100251,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(75.2264219149947, 75.2268477156758, 75.226837657392, 75.2264128625392, 75.2264219149947, 30.3880613432422, 30.388064235398, 30.3867332562352, 30.3867523447216, 30.3880613432422))",0,0,0,0,1,1,0,NA,2
2106100701,10610070,106100701,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Used CRM machine,"list(c(75.2318272367119, 75.2322231978178, 75.2322892472147, 75.2323579788208, 75.2324555441737, 75.2318030968308, 75.2318272367119, 30.4020390002105, 30.4020820871574, 30.4021055102549, 30.4021248849114, 30.4010251501868, 30.4010060644892, 30.4020390002105))",1,1,1,0,1,0,0,NA,4
2106100841,10610084,106100841,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Used CRM machine,"list(c(75.2161111682653, 75.2161064743995, 75.2142648026347, 75.2139603719115, 75.2161111682653, 30.3950849805356, 30.3946925424099, 30.394760792632, 30.3951694253794, 30.3950849805356))",0,0,0,0,0,0,0,NA,0
2106101041,10610104,106101041,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.2268011122941, 75.226615704596, 75.2246965840458, 75.2266408503055, 75.2268011122941, 30.396670044348, 30.3966483550879, 30.398298171054, 30.3982724335605, 30.396670044348))",1,1,1,0,0,0,0,NA,3
2106101291,10610129,106101291,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Used CRM machine,"list(c(75.225532092154, 75.224583260715, 75.2246214821934, 75.2255753427743, 75.225532092154, 30.389778401101, 30.3893842063869, 30.3923584139518, 30.3923615951832, 30.389778401101))",1,1,1,0,0,0,0,NA,3
2106500671,10650067,106500671,p2,Bathinda,Yes,20-Nov-19,Stubble managed,Used CRM machine,"list(c(75.0779589638113, 75.0792313367128, 75.0792507827281, 75.0795086100697, 75.0786093994975, 75.0774037465453, 75.0779589638113, 30.5044277939802, 30.5045511416211, 30.5045398756838, 30.5034652725894, 30.5033673444591, 30.504387929838, 30.5044277939802))",0,1,0,0,1,1,0,NA,3
2106500991,10650099,106500991,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(75.0805721059441, 75.0806964933872, 75.0800638273358, 75.0799840316176, 75.0805721059441, 30.5237339837124, 30.5227563462, 30.5227144678594, 30.5236863295269, 30.5237339837124))",0,0,0,0,0,0,0,NA,0
2106700141,10670014,106700141,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(75.1271121203899, 75.1276592910289, 75.1271500065922, 75.1266826316714, 75.1271121203899, 30.0730756851639, 30.0725986879365, 30.0722275917879, 30.0726834102397, 30.0730756851639))",1,1,0,0,0,0,0,NA,2
2106700171,10670017,106700171,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(75.1226958632469, 75.1235752925276, 75.1245737448334, 75.1236614584922, 75.1226958632469, 30.0731139841116, 30.0738413711606, 30.0730179465708, 30.0722255607653, 30.0731139841116))",1,1,1,0,0,1,0,NA,4
2107200261,10720026,107200261,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(74.8832946270704, 74.8815706372261, 74.881544150412, 74.8815317451953, 74.8817345872521, 74.8817322403192, 74.8823675885796, 74.8824245855212, 74.8833321779966, 74.8832946270704, 29.9838238792059, 29.9838215559662, 29.9845153310089, 29.9856946503377, 29.9857207862883, 29.9865266413886, 29.9865347725058, 29.9845098133529, 29.9845359496154, 29.9838238792059))",1,1,0,0,1,0,0,NA,3
2107201481,10720148,107201481,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(74.8899257183074, 74.8895076289772, 74.8890660703182, 74.8894881829619, 74.8899257183074, 30.0068810976337, 30.0065640485683, 30.0069934581858, 30.0073148609226, 30.0068810976337))",1,1,1,0,1,0,0,NA,4
2107201681,10720168,107201681,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(74.8944831266999, 74.8931628093123, 74.8936083912849, 74.8949126154184, 74.8944831266999, 30.0255654597055, 30.0268952363572, 30.0272113495972, 30.0259161207245, 30.0255654597055))",1,1,0,0,0,0,0,NA,2
2107701031,10770103,107701031,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.3374881669878, 75.3374536335468, 75.337448939681, 75.3374814614653, 75.337512306869, 75.3378197550773, 75.3382009640336, 75.338186211884, 75.3374881669878, 30.2007958213919, 30.2010038748585, 30.2011183330545, 30.2012371376235, 30.2014883653496, 30.2015002457683, 30.2015324098214, 30.200772060383, 30.2007958213919))",0,0,0,0,0,0,0,NA,0
2107900991,10790099,107900991,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.8469030857086, 74.8469077795743, 74.8448863998055, 74.8448890820145, 74.8469030857086, 30.3581750200922, 30.3579447338251, 30.3579403942545, 30.3581894852918, 30.3581750200922))",1,1,1,1,0,1,1,NA,5
2107902081,10790202,107902081,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(74.8528461903333, 74.8525239899754, 74.8525182902812, 74.8528542369604, 74.8528461903333, 30.3658030909087, 30.3657897839609, 30.3660764614995, 30.3660596832207, 30.3658030909087))",0,0,0,0,0,0,0,NA,0
2108000631,10800063,108000631,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1498317718505, 75.150541216135, 75.1506119593977, 75.1498049497604, 75.1498317718505, 30.1919314080354, 30.1919461875515, 30.190666447114, 30.1906076180664, 30.1919314080354))",0,0,0,0,0,0,0,NA,0
2109700831,10970083,109700831,p2,Bathinda,Yes,10-Nov-19,Stubble management ongoing,Incorporated stubble into the soil,"list(c(75.1393161714076, 75.1404004544019, 75.1403880491852, 75.1393295824527, 75.1393161714076, 30.3929032706349, 30.3929119466722, 30.3923971671283, 30.3923905154648, 30.3929032706349))",1,0,1,0,0,1,0,NA,3
2109701241,10970124,109701241,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.1359882205724, 75.1353196799755, 75.1353377848863, 75.1359852030873, 75.1359882205724, 30.4070991284975, 30.4070835138985, 30.4086605757913, 30.4086842864651, 30.4070991284975))",0,0,0,0,0,0,0,NA,0
2109701341,10970134,109701341,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.1604234799742, 75.1599953323602, 75.1597418636083, 75.159693583846, 75.1604050397872, 75.1604234799742, 30.4054642085867, 30.4055223305456, 30.405589127381, 30.4066862082601, 30.4066708827555, 30.4054642085867))",1,0,1,0,0,0,0,NA,2
2110400361,11040036,110400361,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Created bales,"list(c(74.8997513204812, 74.8996735364198, 74.8987944424152, 74.8989097774028, 74.8997513204812, 30.1013989294544, 30.1007375892746, 30.100778488072, 30.1014601322035, 30.1013989294544))",0,0,0,0,0,0,0,NA,0
2110400621,11040062,110400621,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Burnt,"list(c(74.8822415247559, 74.8821499943733, 74.8815525323152, 74.8816665261983, 74.8822415247559, 30.0879609629056, 30.0869076044072, 30.0869798400357, 30.0879760481015, 30.0879609629056))",1,0,1,0,1,1,0,NA,4
2110400761,11040076,110400761,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(74.8903243616223, 74.8901912569999, 74.8898412287235, 74.889988079667, 74.8903243616223, 30.1081310046352, 30.1068319035642, 30.1068510465037, 30.1081646493568, 30.1081310046352))",1,0,1,0,0,1,0,NA,3
2110401091,11040109,110401091,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(74.8916134983301, 74.8932664096355, 74.8931215703487, 74.8915380612015, 74.8916134983301, 30.1114765680747, 30.1113770874151, 30.1107364063647, 30.1108753321241, 30.1114765680747))",0,0,0,0,0,0,0,NA,0
2110600061,11060006,110600061,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.282525345683, 75.2825699374079, 75.2832374721765, 75.2832612767815, 75.2839848026633, 75.284026376903, 75.282525345683, 30.4136261013391, 30.4152681129359, 30.4153077244257, 30.4148075197606, 30.4147846779834, 30.4136654243556, 30.4136261013391))",0,0,0,0,0,0,0,NA,0
2111100171,11110017,111100171,p2,Bathinda,No,15-Nov-19,NA,.s,"list(c(74.7752904519438, 74.7747446224093, 74.7750517353415, 74.7751422598958, 74.7753534838557, 74.7759254649281, 74.7752904519438, 30.1414023554584, 30.1426134401009, 30.1427224572854, 30.1425850260278, 30.1426664990116, 30.1415728418182, 30.1414023554584))",0,0,0,0,0,0,0,NA,0
2111101581,11110158,111101581,p2,Bathinda,Yes,12-Nov-19,Stubble managed,Burnt,"list(c(74.8067678511142, 74.8067135363817, 74.8066987842321, 74.8071192204952, 74.8073217272758, 74.8074266687035, 74.8075513914227, 74.8072469606995, 74.8068932443857, 74.8067678511142, 30.1229202357022, 30.1230278246532, 30.1230994538899, 30.123242422211, 30.1232983914974, 30.1230910439823, 30.1228277265103, 30.1227360872254, 30.1226400978833, 30.1229202357022))",0,0,0,0,0,0,0,NA,0
2111102311,11110231,111102311,p2,Bathinda,Yes,15-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(74.8144074529409, 74.8148506879806, 74.8150250315666, 74.8144523799419, 74.813971593976, 74.8134887963533, 74.8129184916615, 74.8128145560622, 74.8131330683827, 74.8129419609904, 74.8133489862084, 74.8144074529409, 30.1370017918358, 30.1368081010586, 30.1363427197184, 30.1361449682291, 30.1360220257545, 30.1358350021209, 30.1356720448055, 30.1359185103918, 30.1359979591672, 30.1364795797546, 30.1366782004443, 30.1370017918358))",0,0,0,0,0,0,0,NA,0
2111700041,11170004,111700041,p2,Bathinda,Yes,11-Nov-19,Stubble managed,Burnt,"list(c(75.0365315750241, 75.0365030765533, 75.038724951446, 75.0387537851929, 75.0365315750241, 30.2893401585895, 30.2902063608535, 30.2902364693508, 30.2893818476437, 30.2893401585895))",0,0,0,0,0,0,0,NA,0
2111700201,11170020,111700201,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Burnt,"list(c(75.0329471379518, 75.0315828993916, 75.0320858135819, 75.0329521670937, 75.0329471379518, 30.2986303000054, 30.2986103258862, 30.2991629416849, 30.2991484677645, 30.2986303000054))",1,1,1,1,0,0,0,NA,4
2111700881,11170088,111700881,p2,Bathinda,Yes,13-Nov-19,Stubble managed,Incorporated stubble into the soil,"list(c(75.0371645763516, 75.0373335555195, 75.0385026633739, 75.0385036692023, 75.0371645763516, 30.3049578382679, 30.305188538635, 30.3052134322431, 30.3050730437889, 30.3049578382679))",0,0,0,0,0,0,0,NA,0
2111800151,11180015,111800151,p2,Bathinda,Yes,14-Nov-19,Stubble not managed,.s,"list(c(75.1554587110877, 75.1551033183932, 75.1547053456306, 75.1544488593935, 75.1544934511184, 75.1551033183932, 75.155385620892, 75.1554587110877, 29.8212246488026, 29.8212389018871, 29.8212307572677, 29.8212246488026, 29.8216560218682, 29.821698780931, 29.821690636349, 29.8212246488026))",1,1,1,1,0,0,0,NA,4
2111800271,11180027,111800271,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.1550781726837, 75.1550952717661, 75.1555261015892, 75.1555489003658, 75.1555693522095, 75.1550781726837, 29.8370065132297, 29.8386113188183, 29.838501385514, 29.8376614678089, 29.8369998240622, 29.8370065132297))",0,0,0,0,0,0,0,NA,0
2111802891,11180289,111802891,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1577265188097, 75.1568434014916, 75.1568353548645, 75.157248750329, 75.1572531089186, 75.1577292010188, 75.1577265188097, 29.8256179931384, 29.8256191566044, 29.8265260742593, 29.826538290541, 29.8267288061696, 29.826697683794, 29.8256179931384))",0,0,0,0,0,0,0,NA,0
2112200441,11220044,112200441,p2,Bathinda,Yes,10-Nov-19,Stubble managed,Burnt,"list(c(75.1593425497412, 75.1593928411602, 75.158979780972, 75.1589489355683, 75.1583209633827, 75.1582800596952, 75.1583132520317, 75.157793238759, 75.1593425497412, 30.4141826940314, 30.4136408474722, 30.4136266796189, 30.4114742985938, 30.4114812381038, 30.412569867623, 30.4136506782263, 30.4141717067778, 30.4141826940314))",0,0,0,0,0,0,0,NA,0
2112200621,11220062,112200621,p2,Bathinda,Yes,14-Nov-19,Stubble managed,Burnt,"list(c(75.1496369764208, 75.1496098190546, 75.1493187993764, 75.1492705196142, 75.1486522704362, 75.1486717164516, 75.1496369764208, 30.424448296311, 30.4236188424463, 30.4235971591729, 30.4234314988056, 30.4234190670389, 30.4244407795073, 30.424448296311))",1,0,1,0,1,0,0,NA,3
